RANDOM FOREST
DataTrain length:  3428
DataTest length:  988
Accuracy:  0.97975708502

Report:

             precision    recall  f1-score   support

        pos       0.96      0.97      0.96       163
        neg       1.00      0.97      0.98       316
        neu       0.98      0.99      0.98       509

avg / total       0.98      0.98      0.98       988


Confusion Matrix:

[[158   0   5]
368 - does the iphone s no longer have that stupid network lost pop up possibly the most annoying thing ever that you cannot turn off apple  ->  neu
369 - apple has lunched its new os iso  ->  neu
370 - why can t i check just notes without mail on lion for icloud like i do on the ios devices apple  ->  neu
371 - i wonder if apple osx will get built in twitter support like ios that would be very helpful at the moment  ->  neu
372 - dickcostolo says daily twitter signups have tripled since the new apple iphone s came out  ->  neu
373 - would you look at that southwestair does apple style welcomes as well http t co t trfnk customerappreciation custserv  ->  neu
374 - laundering ari s iphone not my finest moment but after drying in bag of organic rice for days it booted up apple  ->  pos
375 - siri is cool but more importantly handy and funny apple please configure it for canada what s with the racism eh  ->  neu
376 - apple so i went to the th ave store and was told i could wait about hours to get a s needless to say i m back at the hotel relaxing  ->  neg
377 - rt phxguy oh just fuck you apple already iphone on schedule for summer launch http t co ofh ptag via bgr  ->  neg
378 - i wish siri could tweet for me apple fix that  ->  neg
379 - thank you apple my new gf iphone s is great she does everything  ->  pos
380 - dear apple please invent facetime voicemails sincerely haendel balzora jr apple  ->  neu
381 - wow the genius bar reservation line apple is ridic right now i am not amused ugh  ->  neg
382 - wow dogs apple w starr earlier upstairs in the huge soho store and all of a sudden she sprung to attention http t co b plmyvd  ->  neu
383 - anyone else seeing missing signal bars on their iphone gs with an upgrade to ios cc applecanada apple forstall  ->  neg
384 - davidcohen sounds like nd day strategy isn t working we got ours yesterday in and out in no time apple staff awesome efficient  ->  neu
385 - a great iphone s review engadget iphone apple http t co gx qywe  ->  neu
386 - i am crazy about ios the photo cropping is the best apple  ->  pos
387 - ios is nice and as it had to be thanks apple  ->  pos
388 - iphone s siri doesn t work for shit apple  ->  neg
389 - apple you can suck it you and your fucking iphones better be glad it s all i like cause the service is fucking terrible  ->  neg
390 - ok itunesmusic idk wth is up but after syncing my phone my album art is out of order wtf apple  ->  neg
391 - siri on apple iphone s can allow unauthorized access to texts and emails even when the phone is locked http t co q dlt  ->  neu
392 - hey apple androids releasing brand new state of the art phones whens your new phone come out what s that cont http t co sko l d  ->  neu
393 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co ndrpciy pampershelloapps  ->  neu
394 - i sure as hell better be able to restore my calendar events terrible bug apple apple icloud anothericloudfail  ->  neg
395 - um why no black people apple  ->  neu
396 - create new folders from within your photo album in ios finally thanks apple that s been a thorn in my side for a while newfeature  ->  pos
397 - head to our fb page for a link to the apple community support page detailing how to turn off newsstand auto renewal http t co hpp tu  ->  neu
398 - apple stores to close for one hour on october to watch stevejobs memorial http t co fbjqb ra via to mac tech porchista  ->  neu
399 - issues with updating itunes on my windows pc they really are not compatible sent more time talking to apple care than using it  ->  neg
400 - dear motorola i smell a lawsuit coming your way cc apple motoactv  ->  neu
401 - dear apple contacts you are terrible i just cleaned duplicates for hours and they magically reappeared fix it  ->  neg
402 - rt nansen so this sms full message is known apple issue with new ios update trying restore when all else fail restore  ->  neg
403 - watching cotmtulsa webcast on joseph from my ipad on my apple tv i love technology http t co mpbzyl  ->  neu
404 - apple iphone sold more because its in more retail duhhhh also woz is correct people dont want tech answer just simple child like ones ok  ->  neu
405 - iphone can you please make the battery last longer thanks apple  ->  neu
406 - too many iphones apple dcoult firstworldproblems http t co ck yffsy  ->  neu
407 - thank you apple for making my ipad feel like new again with your new ios  ->  pos
408 - apparently fuzzball crashes on ios congratulations apple on another incompatible upgrade  ->  neg
409 - great post on the upcoming great tech wars of amazon apple google facebook http t co oseqht w via cbillich  ->  neu
410 - dear apple why you gotta go change the way input type number is handled out of the blue  ->  neg
411 - impressive service apple genius bar metro centre power cable replaced free n booked in for screen replacement for free d  ->  pos
412 - anyone else stuck in duped calendar mail battery sucking apple hell icloud and osx lion are a disappointment  ->  neg
413 - asgariaj iphone need to tell apple that  ->  neu
414 - this good here iphone will do me very well today thanks to the gods that are apple  ->  pos
415 - apple battery life suck on ios  ->  neg
416 - kind of excited on my way to my last class right now and then going to the apple store so buy macosc snow leopard and lion  ->  pos
417 - dear invisible intern assistant please go pick up my computer from the apple hospital so i can upgrade to ios thanks  ->  neu
418 - apple please fix siri she can t connect to your network  ->  neg
419 - apple sells million iphones in days apple keep doing what you are doing because you are doing it well http t co zzc be w  ->  pos
420 - jarjartee apple that s really good makes you happy to pay the infamous apple tax  ->  neu
421 - say no to things what are you saying no to rules of success from steve jobs of apple prodmgmt management innovation  ->  neu
422 - samsungmobileus apple would disagree with you right now  ->  neu
423 - apple store towson waiting at genius bar huge crowd waiting for iphone s michaelmark nicolelil http t co x swech  ->  neu
424 - love apple downloads hours and i pad now wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance  ->  neg
425 - damn you apple for breaking wififofum it continued to work in ios was one of my most used apps damn apple s overbearing policies  ->  neg
426 - rt cbm lies apple the battery on this new iphone s is definitely not any better  ->  neg
427 - apple so why is siri only available on the iphone s http t co qzungylw  ->  neu
428 - been on hold with apple customer service for minutes wow lt s like they re timewarnercable  ->  neg
429 - evolution of apple ads http t co qtoqoz thesavoia stevejobs tech art  ->  neu
430 - rt apple sells million iphone s in days http t co velmtzns via reuters  ->  neu
431 - smashed yet another iphone screen when are apple gonna make the phone more durable tired of fixing it myself  ->  neg
432 - apple http t co awaswv u  ->  neu
433 - rt shaydiddy circustk ups apple both of them are bs how do u tell me go between a certain time only and the muh fuh is closed  ->  neg
434 - isteps apple store bologna http t co wjjbq ae  ->  neu
435 - omg apple why the fuck did you delete all my music you dicks  ->  neg
436 - hey apple i hate my computer i need a mack wanna send me a free one  ->  pos
437 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co madmqpc pampershelloapps  ->  neu
438 - i wish the apple updater would stop trying to ram itunes down my throat i don t own a pissing iphone apple  ->  neg
439 - ok so it was a lion and not a leopard too much upgrading this weekend apple  ->  neu
440 - said to have laid out the next years apple jobs last iphone is not the iphone s iphone g is magical http t co dxxklubp  ->  pos
441 - apple siri can t connect to the network it s less useful that voicecontrol now  ->  neg
